Word,PoS,N_senses,N_synonyms,N_hypernyms,N_hyponyms,N_antonyms,Google_freq,Movie_freq,Movie_freq_pm,BlogFreq,BlogFreqPm,BlogCD,BlogCDPc,TwitterFreq,TwitterFreqPm,TwitterCD,NewsFreq,NewsFreqPm,NewsCD,NewsCDPc,Concreteness_M,RT_correct_mean,RT_correct_std,Rank_L2,Rank_L1,Diff_L1_L2,Word_length,Phonetics_length,N_syllables,N_morphemes,N_suffixes,Prefix_length,Suffix_length,Prefix_famsize,Suffix_famsize,Root_famsize,Level
medical,adjective,4,1,0,0,1,155254497,2770,54.31372549,2358,61.8381,2024,0.2251,903,29.1495,869,8219,233.386,7457,0.7381,3.07,873.5585586,332.3768287,774,530,244,7,11,3,2,1,0,2,0,1431,8,a2
medication,noun,2,1,2,2,0,14530555,651,12.76470588,462,12.1159,402,0.0447,122,3.9383,121,609,17.2931,586,0.058,4.53,1130.3125,631.4645843,6464,6182,282,10,15,4,3,2,0,6,0,2536,8,b2
medicine,noun,5,4,4,3,0,63831932,1731,33.94117647,997,26.1462,883,0.0982,648,20.9179,631,1641,46.5977,1495,0.148,4.79,942.4273128,520.0817395,729,8937,-8208,8,9,3,1,0,0,0,0,0,3,a2
medieval,adjective,3,1,0,0,0,8087116,151,2.960784314,388,10.1752,345,0.0384,102,3.2926,101,139,3.947,135,0.0134,2.46,1072.656904,650.4598821,11513,10819,694,8,14,4,1,0,0,0,0,0,1,c1
meditation,noun,2,1,2,0,0,6729371,84,1.647058824,532,13.9516,467,0.0519,241,7.7797,237,147,4.1742,139,0.0138,2.85,1061.301038,626.4230322,1573,10749,-9176,10,15,4,2,1,0,3,0,1599,7,c1
medium,adjective,13,1,0,0,0,51330557,157,3.078431373,2389,62.6511,2174,0.2417,399,12.88,386,1026,29.1342,963,0.0953,3,911.1244813,419.0903555,628,3294,-2666,6,11,3,1,0,0,0,0,0,3,b1
medium,noun,13,4,11,7,0,51330557,202,3.960784314,2389,62.6511,2174,0.2417,399,12.88,386,1026,29.1342,963,0.0953,3,911.1244813,419.0903555,628,3294,-2666,6,11,3,1,0,0,0,0,0,3,b2
meet,verb,14,11,7,9,1,93275872,17827,349.5490196,5478,143.6596,5145,0.5721,10252,330.9425,10077,5824,165.3778,5623,0.5566,3,904.0438596,393.8261628,1603,2597,-994,4,7,1,1,0,0,0,0,0,3,a1
meeting,noun,6,6,6,5,0,120814306,4608,90.35294118,4023,105.5025,3618,0.4023,8129,262.4104,7960,7347,208.6247,6939,0.6869,3.31,882.8634146,427.118573,859,2293,-1434,7,9,2,1,0,0,0,0,0,3,a1
melody,noun,2,2,2,1,0,4264666,337,6.607843137,348,9.1262,319,0.0355,162,5.2295,159,163,4.6285,158,0.0156,3.71,941.101626,499.1820839,2357,7365,-5008,6,9,3,2,1,0,1,0,2486,6,c1
melt,verb,7,6,6,2,0,3153948,364,7.137254902,723,18.9605,697,0.0775,329,10.6204,327,265,7.5249,256,0.0253,3.96,973.2,429.4778961,5206,12374,-7168,4,7,1,1,0,0,0,0,0,2,b2
member,noun,5,3,5,3,1,283858893,1465,28.7254902,3211,84.2079,2997,0.3333,1826,58.9447,1805,5978,169.7507,5742,0.5684,3.07,941.7651822,497.435637,1445,3399,-1954,6,8,2,1,0,0,0,0,0,5,a1
membership,noun,2,1,2,0,0,52738089,165,3.235294118,549,14.3974,484,0.0538,529,17.0765,520,663,18.8265,624,0.0618,3.04,1026.98062,506.3890282,3437,903,2534,10,12,3,2,1,0,4,0,76,5,b2
memo,noun,1,1,1,1,0,6710272,337,6.607843137,154,4.0386,145,0.0161,217,7.0049,211,505,14.3399,476,0.0471,4.25,1094.188462,648.9381876,6957,2195,4762,4,9,2,1,0,0,0,0,0,1,c1
memoir,noun,2,0,2,0,0,2299845,9,0.176470588,330,8.6542,300,0.0334,122,3.9383,119,322,9.1435,312,0.0309,3.76,1227.79902,780.9893774,19881,16249,3632,6,9,2,1,0,0,0,0,0,1,c1
memorable,adjective,1,0,0,0,0,4538880,115,2.254901961,719,18.8556,703,0.0782,250,8.0702,248,569,16.1573,566,0.056,1.79,1008.122363,436.749072,2908,5043,-2135,9,13,4,2,1,0,4,0,872,11,b2
memorial,noun,3,2,3,2,0,20161664,360,7.058823529,639,16.7577,562,0.0625,869,28.052,859,2155,61.1932,2044,0.2023,3.68,972.0323887,485.7953237,1020,1775,-755,8,12,4,3,2,0,3,0,3917,11,c1
memory,noun,5,3,5,4,0,140479833,2466,48.35294118,2850,74.7407,2514,0.2796,1211,39.092,1199,1494,42.4235,1423,0.1409,2.38,873.6897959,329.483217,1030,8667,-7637,6,10,3,2,1,0,1,0,2486,11,a2
mental,adjective,5,1,0,0,1,35674270,1003,19.66666667,2001,52.4759,1730,0.1924,828,26.7285,812,1749,49.6644,1604,0.1588,2.04,919.7405858,519.8157071,2879,6144,-3265,6,10,2,1,0,0,0,0,0,3,b1
mention,noun,6,3,3,2,0,18291476,170,3.333333333,3528,92.5212,3445,0.3831,4713,152.1393,4696,1431,40.6345,1410,0.1396,2.69,1088.671151,649.2249974,7641,6551,1090,7,9,2,1,0,0,0,0,0,5,b1
mention,verb,6,3,3,2,0,18291476,2857,56.01960784,3528,92.5212,3445,0.3831,4713,152.1393,4696,1431,40.6345,1410,0.1396,2.69,1088.671151,649.2249974,7641,6551,1090,7,9,2,1,0,0,0,0,0,5,a2
mentor,noun,2,1,1,1,0,5537836,177,3.470588235,359,9.4147,336,0.0374,350,11.2983,343,863,24.5057,796,0.0788,3.7,910.2672414,476.3882672,4919,1097,3822,6,9,2,1,0,0,0,0,0,1,c1
menu,noun,4,3,4,2,0,74359141,508,9.960784314,1499,39.311,1305,0.1451,1405,45.3545,1367,3349,95.0979,3019,0.2988,4.67,925.2780488,588.8777177,1304,5709,-4405,4,9,2,1,0,0,0,0,0,1,a1
merchant,noun,1,1,1,1,0,37569902,144,2.823529412,258,6.766,246,0.0274,115,3.7123,114,185,5.2532,177,0.0175,4.31,1102.543568,697.737862,10919,2122,8797,8,12,2,1,0,0,0,0,0,2,c1
mercy,noun,5,3,5,3,1,6831149,1284,25.17647059,844,22.1338,726,0.0807,492,15.8821,473,413,11.7275,380,0.0376,1.57,1067.650794,671.955899,6853,418,6435,5,8,2,1,0,0,0,0,0,7,c1
mere,adjective,3,1,0,0,0,7312247,373,7.31372549,1061,27.8245,1032,0.1148,165,5.3263,164,506,14.3683,503,0.0498,1.43,1194.80198,609.9681179,23720,21426,2294,4,7,1,1,0,0,0,0,0,3,c1
merely,adverb,1,1,0,0,0,11492724,798,15.64705882,1445,37.8949,1402,0.1559,235,7.586,235,728,20.6722,725,0.0718,1.42,1077.671429,594.6276078,16496,8421,8075,6,9,2,2,1,0,2,0,2898,3,c1
merge,verb,3,3,3,3,1,5961585,71,1.392156863,144,3.7764,140,0.0156,108,3.4863,105,203,5.7644,200,0.0198,3.24,1018.136986,488.4328989,12653,3096,9557,5,9,1,1,0,0,0,0,0,8,c1
merger,noun,2,2,2,0,0,6021111,202,3.960784314,66,1.7308,62,0.0069,118,3.8091,116,712,20.2179,659,0.0652,2.34,1302.724324,912.6683732,24215,14026,10189,6,10,2,2,1,0,2,0,2274,8,c1
merit,noun,3,2,2,0,1,6450895,150,2.941176471,316,8.287,298,0.0331,69,2.2274,68,456,12.9485,429,0.0425,1.66,1126.882051,722.1333596,22382,14102,8280,5,8,2,1,0,0,0,0,0,6,c1
mess,noun,8,4,6,3,0,7008727,2822,55.33333333,1854,48.6208,1775,0.1974,1904,61.4626,1868,806,22.8871,790,0.0782,3.9,1013.023474,633.5100142,9189,98,9091,4,6,1,1,0,0,0,0,0,6,b1
message,noun,5,1,2,2,0,373081242,4667,91.50980392,3511,92.0754,3112,0.3461,4170,134.6108,4108,3290,93.4225,3187,0.3155,3.97,1028.545455,776.7599033,986,4365,-3379,7,10,2,1,0,0,0,0,0,1,a1
metal,noun,4,2,2,2,0,56181783,985,19.31372549,1932,50.6664,1615,0.1796,675,21.7895,650,1363,38.7036,1268,0.1255,4.87,924.8374384,587.3034941,420,2232,-1812,5,9,1,1,0,0,0,0,0,10,a2
metaphor,noun,1,0,1,1,0,2174119,199,3.901960784,382,10.0179,354,0.0394,178,5.746,177,143,4.0606,142,0.0141,1.94,1079.262295,579.3243234,8200,11651,-3451,8,11,3,2,0,4,0,15,0,6,b2
method,noun,2,1,2,1,0,84399520,403,7.901960784,1676,43.9528,1518,0.1688,361,11.6534,356,687,19.508,659,0.0652,2.41,958.5,686.5605135,3142,6741,-3599,6,8,2,1,0,0,0,0,0,9,a2
methodology,noun,2,1,2,1,0,11090402,33,0.647058824,115,3.0159,109,0.0121,40,1.2912,40,90,2.5556,89,0.0088,1.76,1177.55144,553.1394326,7644,7970,-326,11,16,5,3,1,0,1,0,2486,224,c1
middle,adjective,9,2,0,0,2,70164946,915,17.94117647,5649,148.144,5271,0.5861,3117,100.6192,3079,5379,152.7416,5103,0.5051,3.69,949.3723849,547.087667,646,3776,-3130,6,9,2,1,0,0,0,0,0,6,a2
middle,noun,9,2,4,2,2,70164946,3631,71.19607843,5649,148.144,5271,0.5861,3117,100.6192,3079,5379,152.7416,5103,0.5051,3.69,949.3723849,547.087667,646,3776,-3130,6,9,2,1,0,0,0,0,0,6,a2
midnight,noun,1,0,1,0,0,11650394,1443,28.29411765,1179,30.9191,1126,0.1252,1584,51.1327,1569,1052,29.8725,1026,0.1016,3.14,978.5977011,596.4540628,97,556,-459,8,11,2,2,0,3,0,19,0,30,a1
midst,noun,1,1,1,0,0,3381410,174,3.411764706,760,19.9309,736,0.0818,134,4.3256,134,416,11.8127,416,0.0412,2.33,1200.089888,863.4526036,31339,15379,15960,5,8,1,1,0,0,0,0,0,2,c1
migration,noun,4,0,4,1,0,12442426,33,0.647058824,186,4.8778,175,0.0195,95,3.0667,94,177,5.0261,167,0.0165,3.55,1005.05364,459.2425756,3008,3485,-477,9,15,3,3,2,0,6,0,2536,13,c1
mild,adjective,3,2,0,0,1,6825099,240,4.705882353,720,18.8819,686,0.0763,225,7.2632,222,612,17.3783,603,0.0597,2.48,972.3423423,539.0381243,7586,10494,-2908,4,9,1,1,0,0,0,0,0,5,b1
mile,noun,8,6,8,0,0,22178748,1095,21.47058824,1672,43.8479,1364,0.1517,1227,39.6085,1189,1588,45.0927,1460,0.1445,3.63,1039.352697,683.1920332,4409,2935,1474,4,8,1,1,0,0,0,0,0,4,a1
militant,adjective,4,3,0,0,0,1596979,35,0.68627451,150,3.9337,143,0.0159,40,1.2912,39,158,4.4866,148,0.0146,2.62,1205.394366,688.6868242,15512,14751,761,8,11,3,2,1,0,3,0,464,7,c1
militant,noun,4,1,1,1,0,1596979,10,0.196078431,150,3.9337,143,0.0159,40,1.2912,39,158,4.4866,148,0.0146,2.62,1205.394366,688.6868242,15512,14751,761,8,11,3,2,1,0,3,0,464,7,c1
military,adjective,4,0,0,0,2,71229404,1968,38.58823529,2609,68.4206,2213,0.2461,739,23.8555,712,4190,118.9788,3766,0.3728,4,911.2016807,327.4903311,1088,3027,-1939,8,11,4,2,1,0,3,0,356,7,b2
military,noun,4,1,1,1,0,71229404,135,2.647058824,2609,68.4206,2213,0.2461,739,23.8555,712,4190,118.9788,3766,0.3728,4,911.2016807,327.4903311,1088,3027,-1939,8,11,4,2,1,0,3,0,356,7,b2
militia,noun,2,1,2,1,0,1891032,115,2.254901961,101,2.6487,88,0.0098,18,0.5811,18,82,2.3285,76,0.0075,4,1228.46,706.5213091,25536,19819,5717,7,9,3,1,0,0,0,0,0,3,c1
milk,noun,7,1,3,3,0,20955909,2121,41.58823529,3378,88.5875,2742,0.3049,1380,44.5475,1310,1470,41.742,1215,0.1203,4.92,863.2477064,383.4257937,46,9,37,4,7,1,1,0,0,0,0,0,13,a1
mill,noun,9,5,3,2,0,13658453,458,8.980392157,422,11.0669,352,0.0391,431,13.913,423,772,21.9216,717,0.071,4.72,1128.086758,645.20537,15721,4251,11470,4,6,1,1,0,0,0,0,0,20,c1
mind,noun,13,5,7,2,0,75393868,12457,244.254902,13109,343.7812,12237,1.3607,9701,313.1558,9462,4012,113.9244,3928,0.3888,2.5,916.800813,509.3827607,574,252,322,4,9,1,1,0,0,0,0,0,16,a2
mind,verb,13,4,6,4,1,75393868,12222,239.6470588,13109,343.7812,12237,1.3607,9701,313.1558,9462,4012,113.9244,3928,0.3888,2.5,916.800813,509.3827607,574,252,322,4,9,1,1,0,0,0,0,0,16,a2
mine,noun,4,0,2,2,0,28795477,2763,54.17647059,5055,132.5665,4827,0.5368,5858,189.1008,5751,1096,31.1219,1025,0.1015,3.56,1033.193676,711.6178792,521,1834,-1313,4,8,1,1,0,0,0,0,0,10,b1
mine,pronoun,4,0,0,0,0,28795477,9898,194.0784314,5055,132.5665,4827,0.5368,5858,189.1008,5751,1096,31.1219,1025,0.1015,3.56,1033.193676,711.6178792,521,1834,-1313,4,8,1,1,0,0,0,0,0,10,a2
miner,noun,1,1,1,1,0,2264812,74,1.450980392,54,1.4161,51,0.0057,31,1.0007,31,166,4.7137,152,0.015,4.3,1190.207547,704.9352525,12388,14177,-1789,5,9,2,2,1,0,2,0,2274,10,b2
mineral,noun,4,0,1,1,0,10833061,134,2.62745098,216,5.6646,192,0.0214,61,1.9691,59,217,6.1619,199,0.0197,4.41,950.6816479,436.2140691,919,3478,-2559,7,11,3,1,0,0,0,0,0,6,b2
minimal,adjective,1,1,0,0,1,11787905,109,2.137254902,491,12.8764,474,0.0527,117,3.7769,117,399,11.33,396,0.0392,2,1057.853383,655.9376618,1341,12314,-10973,7,11,3,2,1,0,2,0,1431,6,c1
minimum,adjective,3,1,0,0,1,50001652,190,3.725490196,976,25.5954,909,0.1011,295,9.5228,292,1197,33.9899,1132,0.1121,2.25,1027.683794,712.0580019,2723,5151,-2428,7,10,3,2,1,0,3,0,39,6,b2
minimum,noun,3,1,2,1,2,50001652,225,4.411764706,976,25.5954,909,0.1011,295,9.5228,292,1197,33.9899,1132,0.1121,2.25,1027.683794,712.0580019,2723,5151,-2428,7,10,3,2,1,0,3,0,39,6,b2
mining,noun,2,2,2,1,0,16995862,120,2.352941176,282,7.3954,255,0.0284,109,3.5186,106,451,12.8066,424,0.042,4.03,1152.466063,642.2479732,13146,15113,-1967,6,10,2,1,0,0,0,0,0,10,c1
minister,noun,6,3,4,3,0,43931892,891,17.47058824,1947,51.0597,1751,0.1947,184,5.9397,182,1445,41.0321,1362,0.1348,4.22,1012.319838,541.2366138,2794,6058,-3264,8,10,3,1,0,0,0,0,0,12,b2
ministry,noun,4,0,4,1,0,30275714,196,3.843137255,1180,30.9453,1002,0.1114,243,7.8442,236,728,20.6722,690,0.0683,3.21,1101.272374,718.001058,2681,13737,-11056,8,11,3,2,1,0,1,0,2486,12,c1
minor,adjective,11,1,0,0,7,29782623,622,12.19607843,1125,29.5029,1066,0.1185,487,15.7207,481,1800,51.1126,1721,0.1704,2.61,1027.685606,597.2420547,5646,12476,-6830,5,9,2,1,0,0,0,0,0,2,b2
minority,noun,3,1,3,0,2,13436730,113,2.215686275,611,16.0234,561,0.0624,220,7.1018,219,1074,30.4972,1028,0.1018,2.65,957.4910394,509.6897622,897,1902,-1005,8,13,4,2,1,0,3,0,580,2,b2
miracle,noun,2,0,2,1,0,5829725,1354,26.54901961,822,21.5568,716,0.0796,599,19.3362,564,361,10.2509,351,0.0347,1.96,955.3789063,532.8751546,2693,8537,-5844,7,11,3,1,0,0,0,0,0,3,c1
mirror,noun,4,0,2,1,0,21539161,1208,23.68627451,1354,35.5084,1205,0.134,916,29.5692,856,661,18.7697,586,0.058,4.97,885.7244444,387.8103879,741,121,620,6,7,2,1,0,0,0,0,0,1,a2
miserable,adjective,6,6,0,0,0,2087452,1096,21.49019608,558,14.6335,537,0.0597,363,11.7179,353,233,6.6162,224,0.0222,1.97,999.0916031,555.1178115,4751,11875,-7124,9,12,4,2,1,0,4,0,872,6,b2
misery,noun,2,1,2,1,0,2464795,523,10.25490196,351,9.2049,339,0.0377,187,6.0365,182,124,3.5211,124,0.0123,2.04,1011.042735,543.5035271,7261,3278,3983,6,10,3,2,1,0,1,0,2486,6,c1
misleading,adjective,1,1,0,0,0,3646794,37,0.725490196,240,6.294,232,0.0258,100,3.2281,100,298,8.462,296,0.0293,1.76,1116.911392,726.7784649,9957,5785,4172,10,12,3,2,0,3,0,111,0,10,c1
miss,verb,11,4,4,6,4,39897915,8330,163.3333333,4896,128.3967,4349,0.4836,20017,646.1642,19501,2774,78.7702,2649,0.2622,2.54,888.5240175,401.1006957,2081,11449,-9368,4,6,1,1,0,0,0,0,0,11,a1
missile,noun,2,1,2,2,0,5339587,669,13.11764706,181,4.7467,156,0.0173,45,1.4526,44,287,8.1496,265,0.0262,4.83,1140.347418,626.1435436,15511,14620,891,7,10,2,1,0,0,0,0,0,1,c1
missing,adjective,2,1,0,0,0,35813046,1306,25.60784314,2662,69.8105,2518,0.28,3707,119.6648,3677,2842,80.7012,2750,0.2722,2.57,931.0165289,372.8121457,614,3852,-3238,7,8,2,1,0,0,0,0,0,11,a2
mission,noun,5,5,5,4,0,52716319,2391,46.88235294,1940,50.8762,1761,0.1958,1425,46.0001,1396,2540,72.1256,2401,0.2377,2.9,889.1523438,413.8399949,161,502,-341,7,8,2,1,0,0,0,0,0,2,b2
mistake,noun,5,3,3,2,0,10841486,5088,99.76470588,1455,38.1571,1388,0.1543,1310,42.2878,1266,1328,37.7098,1272,0.1259,1.97,932.8035714,594.0359313,3062,2612,450,7,11,2,2,0,3,0,111,0,31,a1
mistake,verb,5,2,1,2,0,10841486,103,2.019607843,1455,38.1571,1388,0.1543,1310,42.2878,1266,1328,37.7098,1272,0.1259,1.97,932.8035714,594.0359313,3062,2612,450,7,11,2,2,0,3,0,111,0,31,b2
mix,noun,9,3,3,2,0,32428241,317,6.215686275,4629,121.3947,4119,0.458,2211,71.3728,2152,2555,72.5515,2449,0.2424,3.82,856.534188,515.6689069,684,244,440,3,7,1,1,0,0,0,0,0,8,b1
mix,verb,9,5,5,4,1,32428241,518,10.15686275,4629,121.3947,4119,0.458,2211,71.3728,2152,2555,72.5515,2449,0.2424,3.82,856.534188,515.6689069,684,244,440,3,7,1,1,0,0,0,0,0,8,b1
mixed,adjective,3,2,0,0,0,25395056,151,2.960784314,1940,50.8762,1865,0.2074,837,27.019,831,1379,39.158,1369,0.1355,3.03,918.1552511,469.1302352,788,2934,-2146,5,8,1,1,0,0,0,0,0,8,b2
mixture,noun,5,4,5,4,0,8996041,126,2.470588235,2504,65.667,2084,0.2317,87,2.8084,87,1062,30.1565,885,0.0876,3.79,940.7102041,394.1609184,5032,4401,631,7,11,2,2,1,0,3,0,98,8,b1
mob,noun,4,3,3,3,0,3599356,634,12.43137255,323,8.4706,278,0.0309,385,12.4281,378,358,10.1657,325,0.0322,3.88,1058.806167,645.2521956,13410,6919,6491,3,6,1,1,0,0,0,0,0,3,c1
mobility,noun,1,0,1,1,1,10643212,35,0.68627451,179,4.6942,169,0.0188,109,3.5186,109,247,7.0138,231,0.0229,2.2,1045.644531,696.4599749,4156,5546,-1390,8,13,4,2,1,0,3,0,580,12,c1
mode,noun,6,5,6,3,0,67315364,254,4.980392157,987,25.8839,897,0.0997,909,29.3432,891,483,13.7152,458,0.0453,2.46,982.7692308,454.7913186,955,10824,-9869,4,8,1,1,0,0,0,0,0,7,b2
model,noun,16,8,9,8,0,161205740,1529,29.98039216,2432,63.7788,2098,0.2333,1928,62.2373,1881,2706,76.8393,2483,0.2458,4.53,930.527027,513.6395259,778,9428,-8650,5,9,2,1,0,0,0,0,0,3,a1
model,verb,16,5,6,2,0,161205740,91,1.784313725,2432,63.7788,2098,0.2333,1928,62.2373,1881,2706,76.8393,2483,0.2458,4.53,930.527027,513.6395259,778,9428,-8650,5,9,2,1,0,0,0,0,0,3,b2
modern,adjective,7,3,0,0,1,57030009,928,18.19607843,3598,94.3569,3324,0.3696,898,28.9881,888,2292,65.0834,2208,0.2186,2.31,921.3153153,524.9657947,2648,3137,-489,6,8,2,1,0,0,0,0,0,9,a1
modest,adjective,8,4,0,0,2,5033760,300,5.882352941,381,9.9917,371,0.0413,119,3.8414,115,888,25.2156,880,0.0871,2.21,973.0221239,685.0599289,7493,7866,-373,6,9,2,1,0,0,0,0,0,6,b2
modify,verb,3,2,2,2,0,21716962,47,0.921568627,140,3.6715,138,0.0153,38,1.2267,38,137,3.8902,136,0.0135,2.55,1014.816327,575.9088709,2828,3157,-329,6,12,3,1,0,0,0,0,0,4,b2
moment,noun,6,4,6,5,1,35660913,9526,186.7843137,8960,234.9744,8290,0.9218,6812,219.8966,6667,3754,106.5982,3632,0.3595,1.61,884.7929293,367.515589,878,3375,-2497,6,11,2,1,0,0,0,0,0,8,a1
momentum,noun,2,1,2,1,0,5916698,87,1.705882353,428,11.2242,400,0.0445,286,9.2323,285,936,26.5786,925,0.0916,2.5,1067.700405,511.6513351,8419,1258,7161,8,13,3,2,1,0,3,0,39,8,c1
money,noun,3,0,3,3,0,190205072,32603,639.2745098,11998,314.6454,9983,1.1101,11643,375.845,10942,18134,514.9314,16704,1.6535,4.54,894.05,485.8987833,785,3446,-2661,5,7,2,1,0,0,0,0,0,8,a1
monitor,noun,8,5,6,5,0,43848202,375,7.352941176,561,14.7121,524,0.0583,319,10.2976,313,828,23.5118,807,0.0799,3.65,924.7164179,450.6936828,1728,4531,-2803,7,9,3,1,0,0,0,0,0,1,b2
monitor,verb,8,1,2,1,0,43848202,294,5.764705882,561,14.7121,524,0.0583,319,10.2976,313,828,23.5118,807,0.0799,3.65,924.7164179,450.6936828,1728,4531,-2803,7,9,3,1,0,0,0,0,0,1,b2
monk,noun,2,2,1,1,0,3592443,243,4.764705882,233,6.1104,187,0.0208,129,4.1642,127,108,3.0668,101,0.01,4.35,990.5779817,605.6693946,14969,7320,7649,4,7,1,1,0,0,0,0,0,2,c1
monkey,noun,4,1,2,2,0,9983383,1690,33.1372549,549,14.3974,475,0.0528,639,20.6274,603,241,6.8434,214,0.0212,4.9,910.8803089,600.1008032,150,3019,-2869,6,8,2,1,0,0,0,0,0,1,a2
monopoly,noun,3,1,3,1,0,3808505,141,2.764705882,151,3.9599,138,0.0153,150,4.8421,148,117,3.3223,108,0.0107,2.69,1045.476793,559.9100227,5879,784,5095,8,11,4,3,1,4,1,46,2486,18,c1
monster,noun,5,4,5,3,0,17605148,1950,38.23529412,1016,26.6444,906,0.1007,1011,32.6359,986,503,14.2831,483,0.0478,3.72,919.6285714,441.6870606,399,2446,-2047,7,9,2,1,0,0,0,0,0,14,b2
month,noun,2,1,2,2,0,123027963,4848,95.05882353,9824,257.6327,8684,0.9657,6795,219.3478,6619,13138,373.0654,12543,1.2416,4.2,935.4194631,444.2375247,1882,7023,-5141,5,7,1,1,0,0,0,0,0,4,a1
monthly,adjective,3,0,0,0,0,46198876,140,2.745098039,893,23.4188,847,0.0942,495,15.979,487,1393,39.5555,1342,0.1328,3.57,1005.253676,625.6819792,2095,2225,-130,7,9,2,2,1,0,2,0,2898,4,b2
monument,noun,3,2,3,2,0,4533122,117,2.294117647,175,4.5893,155,0.0172,105,3.3895,103,391,11.1028,362,0.0358,4.58,1087.040146,567.0303613,3901,1633,2268,8,13,3,1,0,0,0,0,0,3,b2
mood,noun,3,3,3,2,0,11868381,1734,34,1577,41.3565,1494,0.1661,2211,71.3728,2175,761,21.6093,740,0.0732,1.75,862.7004831,481.111221,3781,3993,-212,4,7,1,1,0,0,0,0,0,6,b1
moon,noun,9,4,4,0,0,28374261,2487,48.76470588,2363,61.9693,1899,0.2112,1717,55.4261,1641,780,22.1488,682,0.0675,4.9,905.1900452,525.6305219,1208,5628,-4420,4,7,1,1,0,0,0,0,0,15,a2
moral,adjective,6,0,0,0,1,13643598,654,12.82352941,1389,36.4263,1224,0.1361,310,10.007,307,635,18.0314,615,0.0609,1.69,965.1735537,454.8103736,1940,10331,-8391,5,9,2,1,0,0,0,0,0,8,b2
moral,noun,6,1,1,0,0,13643598,32,0.62745098,1389,36.4263,1224,0.1361,310,10.007,307,635,18.0314,615,0.0609,1.69,965.1735537,454.8103736,1940,10331,-8391,5,9,2,1,0,0,0,0,0,8,b2
morality,noun,2,1,2,2,1,3346248,188,3.68627451,397,10.4113,350,0.0389,73,2.3565,69,102,2.8964,96,0.0095,1.47,1032.13253,449.3624993,5613,9039,-3426,8,11,4,2,1,0,3,0,580,8,c1
more,adverb,5,1,0,0,2,1544771673,29364,575.7647059,92734,2431.9329,76587,8.5164,62994,2033.495,59971,88092,2501.4522,78356,7.7562,2.37,848.6363636,444.327232,1214,45,1169,4,6,1,1,0,0,0,0,0,6,a1
more,determiner,5,0,0,0,0,1544771673,36781,721.1960784,92734,2431.9329,76587,8.5164,62994,2033.495,59971,88092,2501.4522,78356,7.7562,2.37,848.6363636,444.327232,1214,45,1169,4,6,1,1,0,0,0,0,0,6,a1
moreover,adverb,1,1,0,0,0,11797770,63,1.235294118,442,11.5914,438,0.0487,20,0.6456,20,328,9.3139,328,0.0325,2,1093.519841,475.4141868,7973,20364,-12391,8,12,3,2,0,0,0,0,0,26,b2
morning,noun,4,4,4,0,1,53444032,22336,437.9607843,11938,313.072,10996,1.2227,26645,860.1212,25975,7824,222.1696,7629,0.7552,3.44,993.0496183,593.9800439,944,898,46,7,9,2,1,0,0,0,0,0,2,a1
mortgage,noun,2,0,1,1,0,74160962,301,5.901960784,508,13.3222,405,0.045,349,11.266,330,1778,50.4879,1536,0.152,3.14,1116.351351,617.8850828,20674,12087,8587,8,11,2,1,0,0,0,0,0,3,b2
mosque,noun,1,0,1,0,0,1969984,60,1.176470588,169,4.432,145,0.0161,24,0.7747,23,248,7.0422,223,0.0221,4.54,1196.221311,732.6319543,20142,17341,2801,6,7,1,1,0,0,0,0,0,1,b2
most,adverb,4,2,0,0,1,416210411,11668,228.7843137,39777,1043.1448,36125,4.0171,18428,594.8701,18032,34913,991.3863,33233,3.2896,2.38,996.2112069,685.1464679,1133,362,771,4,9,1,1,0,0,0,0,0,19,a1
most,determiner,4,0,0,0,0,416210411,6193,121.4313725,39777,1043.1448,36125,4.0171,18428,594.8701,18032,34913,991.3863,33233,3.2896,2.38,996.2112069,685.1464679,1133,362,771,4,9,1,1,0,0,0,0,0,19,a1
mostly,adverb,2,2,0,0,0,26774406,1328,26.03921569,4068,106.6826,3971,0.4416,1511,48.7762,1496,3463,98.335,3420,0.3385,2.03,1001.486486,605.7919593,3093,690,2403,6,11,2,2,1,0,2,0,2898,19,a2
motion,noun,8,6,7,5,1,43927084,960,18.82352941,1044,27.3787,944,0.105,581,18.7551,565,1300,36.9147,1234,0.1221,3.8,902.925,381.6428737,2427,2831,-404,6,10,2,1,0,0,0,0,0,5,b2
motivate,verb,1,1,1,0,0,1875923,54,1.058823529,177,4.6418,171,0.019,250,8.0702,247,145,4.1174,145,0.0144,2.07,970.4941634,384.1194996,966,1013,-47,8,15,3,2,1,0,3,0,937,6,b2
motivation,noun,3,2,3,1,0,7315438,151,2.960784314,731,19.1703,693,0.0771,932,30.0857,916,417,11.8411,412,0.0408,2.1,943.3496241,432.9195423,83,2632,-2549,10,17,4,2,1,0,3,0,1599,6,b2
motive,noun,4,3,3,2,0,2136857,675,13.23529412,219,5.7432,207,0.023,86,2.7761,80,298,8.462,294,0.0291,1.5,1076.987124,718.6307051,3780,8708,-4928,6,10,2,1,0,0,0,0,0,6,c1
motor,adjective,5,2,0,0,0,40615655,2,0.039215686,506,13.2698,443,0.0493,201,6.4884,198,1111,31.5479,1040,0.1029,4.84,954.3445378,544.6947031,1979,8969,-6990,5,9,2,1,0,0,0,0,0,12,b2
