Word,Definition,PoS1,PoS2,PoS3,PoS4,PoS5,PoS6,PoS7,PoS8,PoS9,N_senses,N_synonyms,N_hypernyms,N_hyponyms,N_antonyms,Google_freq,Movie_freq,Movie_freq_pm,BlogFreq,BlogFreqPm,BlogCD,BlogCDPc,TwitterFreq,TwitterFreqPm,TwitterCD,NewsFreq,NewsFreqPm,NewsCD,NewsCDPc,Concreteness_M,RT_correct_mean,RT_correct_std,Rank_L2,Rank_L1,Diff_L1_L2,Word_length,Phonetics_length,N_syllables,N_morphemes,N_suffixes,Prefix_length,Suffix_length,Prefix_famsize,Suffix_famsize,Root_famsize
kicker,One who or that which kicks.,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1488808,50,0.980392157,85,2.2291,81,0.009,109,3.5186,106,267,7.5817,249,0.0246,3.88,1141.453333,643.7834726,6486,7417,-931,6,7,2,2,1,0,2,0,2274,5
knitter,One who or that which knits joins or unites; a knitting machine.,0,0,0,0,1,0,0,0,0,1,0,1,0,0,308351,2,0.039215686,72,1.8882,66,0.0073,8,0.2582,8,8,0.2272,8,0.0008,4.52,1357.693642,735.1204567,26983,24200,2783,7,7,2,2,1,0,2,0,2274,3
knocker,One who or that which knocks; specifically an instrument or kind of hammer fastened to a door to be used in seeking for admittance.,0,0,0,0,1,0,0,0,0,5,3,5,1,0,221120,17,0.333333333,13,0.3409,12,0.0013,8,0.2582,8,1,0.0284,1,0.0001,3.88,1341.932367,825.7932552,15576,11134,4442,7,7,2,2,1,0,2,0,2274,7
liberator,One who or that which liberates; a deliverer.,0,0,0,0,1,0,0,0,0,1,0,1,1,1,359290,17,0.333333333,12,0.3147,12,0.0013,3,0.0968,3,4,0.1136,4,0.0004,3.19,1302.23176,914.569268,10404,6242,4162,9,14,4,3,2,0,5,0,1226,14
lighter,One who or that which lights.,0,0,0,0,1,0,0,0,0,4,3,3,3,8,6287712,254,4.980392157,690,18.0951,658,0.0732,267,8.619,261,431,12.2386,426,0.0422,4.53,1030.814229,599.1662271,2294,4366,-2072,7,9,2,2,1,0,2,0,2274,45
liquidator,One who or that which liquidates.,0,0,0,0,1,0,0,0,0,2,2,2,1,0,381444,3,0.058823529,4,0.1049,3,0.0003,1,0.0323,1,10,0.284,10,0.001,3.24,1428.452055,961.2195576,20656,19938,718,10,15,4,4,3,0,7,0,1246,9
loader,One who or that which loads; a mechanical contrivance for loading as a gun.,0,0,0,0,1,0,0,0,0,2,1,2,0,0,2836507,22,0.431372549,18,0.472,16,0.0018,2,0.0646,2,13,0.3691,12,0.0012,3.43,1150.252066,630.5244067,7361,15603,-8242,6,9,2,2,1,0,2,0,2274,15
locker,One who or that which locks.,0,0,0,0,1,0,0,0,0,3,2,3,1,0,3985812,797,15.62745098,210,5.5072,189,0.021,394,12.7186,389,1214,34.4726,1168,0.1156,4.67,1006.464135,554.7858074,3328,662,2666,6,7,2,2,1,0,2,0,2274,23
lodger,One who or that which lodges; one who occupies a hired room in another's house.,0,0,0,0,1,0,0,0,0,1,1,1,0,0,468917,13,0.254901961,14,0.3671,9,0.001,6,0.1937,6,4,0.1136,3,0.0003,3.93,1329.929348,849.8373296,28928,22012,6916,6,9,2,2,1,0,2,0,2274,5
magnifier,One who or that which magnifies.,0,0,0,0,1,0,0,0,0,1,0,1,1,0,636210,3,0.058823529,0,0,0,0,2,0.0646,2,1,0.0284,1,0.0001,4.4,1258.065116,835.6690114,13437,13585,-148,9,15,4,3,2,0,5,0,2427,9
fastener,One who or that which makes fast or firm.,0,0,0,0,1,0,0,0,0,2,1,2,1,0,920224,1,0.019607843,7,0.1836,7,0.0008,0,0,0,5,0.142,4,0.0004,4.1,1442.911111,853.5203315,20917,14981,5936,8,11,3,3,2,0,4,0,2478,12
flatter,One who or that which makes flat or flattens.,0,0,0,0,1,0,0,0,0,1,1,1,1,1,585847,183,3.588235294,69,1.8095,67,0.0075,59,1.9046,58,23,0.6531,23,0.0023,2.14,1142.026786,777.5773745,15198,7312,7886,7,8,2,1,0,0,0,0,0,5
meter,One who or that which metes or measures.,0,0,0,0,1,0,0,0,0,6,3,4,2,0,22874915,292,5.725490196,272,7.1332,234,0.026,139,4.487,136,307,8.7175,265,0.0262,4.7,986.8247863,469.542037,2496,5431,-2935,5,8,2,1,0,0,0,0,0,58
mixer,One who or that which mixes.,0,0,0,0,1,0,0,0,0,4,1,4,1,0,5558245,55,1.078431373,602,15.7873,484,0.0538,227,7.3277,221,148,4.2026,130,0.0129,4.33,929.572549,373.5478466,5173,5387,-214,5,8,2,2,1,0,2,0,2274,8
moderator,One who or that which moderates restrains or pacifies.,0,0,0,0,1,0,0,0,0,4,0,4,2,0,17488245,8,0.156862745,86,2.2553,76,0.0085,79,2.5502,79,63,1.7889,63,0.0062,4.12,977.9918033,385.3440555,3606,7602,-3996,9,14,4,2,1,0,2,0,289,6
mower,One who or that which mows; a mowing machine.,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1579636,75,1.470588235,101,2.6487,80,0.0089,70,2.2597,68,56,1.5902,52,0.0051,4.86,1406.535484,988.1830058,34489,19723,14766,5,8,2,2,1,0,2,0,2274,3
opener,One who or that which opens.,0,0,0,0,1,0,0,0,0,3,1,3,1,0,3239644,173,3.392156863,156,4.0911,152,0.0169,470,15.172,466,958,27.2033,939,0.0929,3.81,1130.342222,831.6141755,3491,5426,-1935,6,10,3,2,1,0,2,0,2274,10
pacer,One who or that which paces; especially a horse that paces.,0,0,0,0,1,0,0,0,0,2,1,2,0,0,409457,13,0.254901961,24,0.6294,21,0.0023,71,2.2919,69,28,0.7951,27,0.0027,3.64,1476.994652,1071.433928,27066,22334,4732,5,9,2,2,1,0,2,0,2274,4
picker,One who or that which picks in any sense -- as one who uses a pick; one who gathers; a thief; a pick; a pickax.,0,0,0,0,1,0,0,0,0,2,1,2,0,0,1227005,24,0.470588235,31,0.813,26,0.0029,21,0.6779,20,14,0.3975,14,0.0014,3.83,1201.878151,713.1430623,12650,9627,3023,6,7,2,2,1,0,2,0,2274,18
planter,One who or that which plants or sows.,0,0,0,0,1,0,0,0,0,3,1,3,0,0,1220396,30,0.588235294,71,1.862,66,0.0073,16,0.5165,15,30,0.8519,30,0.003,4.61,1503.041284,1108.993097,23554,9900,13654,7,10,2,2,1,0,2,0,2274,11
plunger,One who or that which plunges; a diver.,0,0,0,0,1,0,0,0,0,4,4,4,1,0,487501,36,0.705882353,25,0.6556,23,0.0026,9,0.2905,9,8,0.2272,7,0.0007,4.96,1371.692737,878.5856935,29532,17141,12391,7,11,2,2,1,0,2,0,2274,2
pointer,One who or that which points.,0,0,0,0,1,0,0,0,0,4,3,4,2,0,11475647,55,1.078431373,44,1.1539,41,0.0046,44,1.4204,44,38,1.079,38,0.0038,4.11,1026.871111,535.7194564,8138,3760,4378,7,10,2,2,1,0,2,0,2274,22
polisher,One who or that which polishes; also that which is used in polishing.,0,0,0,0,1,0,0,0,0,1,1,1,0,0,256889,5,0.098039216,2,0.0524,2,0.0002,1,0.0323,1,0,0,0,0,4.19,1249.533333,834.5898551,10461,15962,-5501,8,9,3,2,1,0,2,0,2274,2
precursor,One who or that which precedes an event and indicates its approach; a forerunner; a harbinger.,0,0,0,0,1,0,0,0,0,3,2,3,1,0,2878856,7,0.137254902,71,1.862,68,0.0076,23,0.7425,23,64,1.8173,64,0.0063,2.14,1405.415459,882.6118188,19008,18985,23,9,11,3,3,1,3,2,135,289,17
preserver,One who or that which preserves saves or defends from destruction injury or decay; esp. one who saves the life or character of another.,0,0,0,0,1,0,0,0,0,4,2,4,3,0,140373,14,0.274509804,15,0.3934,15,0.0017,2,0.0646,2,10,0.284,9,0.0009,2.86,1335.041322,742.8787998,10082,20628,-10546,9,11,3,3,1,3,2,135,2274,43
prompter,One who or that which prompts; one who admonishes or incites to action.,0,0,0,0,1,0,0,0,0,2,2,2,1,0,65231,8,0.156862745,2,0.0524,2,0.0002,11,0.3551,11,3,0.0852,3,0.0003,4,1497.186603,1009.817848,20914,21436,-522,8,10,2,2,1,0,2,0,2274,7
propeller,One who or that which propels.,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1075824,78,1.529411765,41,1.0752,35,0.0039,10,0.3228,10,28,0.7951,26,0.0026,4.9,1128.72973,608.5054303,18320,4994,13326,9,10,3,2,1,0,2,0,2274,3
protractor,One who or that which protracts or causes protraction.,0,0,0,0,1,0,0,0,0,1,0,1,0,0,143541,3,0.058823529,8,0.2098,7,0.0008,2,0.0646,2,0,0,0,0,4,1498.534247,951.2739927,35431,8218,27213,10,12,3,3,1,3,2,119,289,28
puncher,One who or that which punches.,0,0,0,0,1,0,0,0,0,3,2,3,2,0,86182,16,0.31372549,11,0.2885,10,0.0011,4,0.1291,4,19,0.5395,19,0.0019,3.76,1334.311005,876.3548543,12532,25275,-12743,7,10,2,2,1,0,2,0,2274,8
pusher,One who or that which pushes.,0,0,0,0,1,0,0,0,0,5,5,5,2,0,384445,54,1.058823529,20,0.5245,20,0.0022,11,0.3551,11,8,0.2272,8,0.0008,3.5,1161.310078,678.2274999,8665,6565,2100,6,7,2,2,1,0,2,0,2274,8
poser,One who or that which puzzles; a difficult or inexplicable question or fact.,0,0,0,0,1,0,0,0,0,3,3,3,2,0,1361002,17,0.333333333,20,0.5245,19,0.0021,58,1.8723,57,6,0.1704,5,0.0005,3.6,1182.570136,701.8240072,19284,16140,3144,5,9,2,2,1,0,2,0,2274,55
qualifier,One who or that which qualifies; that which modifies reduces tempers or restrains.,0,0,0,0,1,0,0,0,0,2,1,2,1,0,1640552,7,0.137254902,23,0.6032,22,0.0024,34,1.0975,34,174,4.9409,166,0.0164,2.31,1259.527027,709.027871,10786,2400,8386,9,15,4,2,1,0,2,0,2274,7
racer,One who or that which races or contends in a race; esp. a race horse.,0,0,0,0,1,0,0,0,0,4,2,4,4,0,3625077,122,2.392156863,61,1.5997,55,0.0061,49,1.5818,49,70,1.9877,68,0.0067,3.83,1101.773148,552.7745067,8076,11099,-3023,5,9,2,2,1,0,2,0,2274,23
elevator,One who or that which raises or lifts up anything,0,0,0,0,1,0,0,0,0,2,1,2,1,0,4167714,1239,24.29411765,270,7.0807,233,0.0259,427,13.7839,418,293,8.32,265,0.0262,4.79,979.4666667,635.5869416,2428,573,1855,8,13,4,2,1,0,2,0,289,3
recruiter,One who or that which recruits.,0,0,0,0,1,0,0,0,0,2,0,2,2,0,2890675,35,0.68627451,27,0.7081,27,0.003,114,3.68,114,113,3.2087,106,0.0105,4,1221.375546,834.1959247,13591,7433,6158,9,11,3,2,1,0,2,0,2274,3
reflector,One who or that which reflects.,0,0,0,0,1,0,0,0,0,2,1,2,2,0,1620203,14,0.274509804,25,0.6556,22,0.0024,8,0.2582,7,5,0.142,5,0.0005,4.3,1113.304721,606.5435971,7290,11495,-4205,9,11,3,3,1,2,2,499,289,14
refresher,One who or that which refreshes.,0,0,0,0,1,0,0,0,0,3,1,3,0,0,890804,15,0.294117647,56,1.4686,56,0.0062,41,1.3235,41,38,1.079,38,0.0038,2.5,1203.623333,731.2221328,7409,4744,2665,9,10,3,3,1,2,2,499,2274,14
repairer,One who or that which repairs restores or makes amends.,0,0,0,0,1,0,0,0,0,1,1,1,1,0,286823,1,0.019607843,4,0.1049,4,0.0004,0,0,0,1,0.0284,1,0.0001,4.29,1683.413655,1172.705048,15649,28833,-13184,8,11,3,3,1,2,2,499,2274,13
repeater,One who or that which repeats.,0,0,0,0,1,0,0,0,0,4,2,4,1,0,1282082,14,0.274509804,5,0.1311,5,0.0006,9,0.2905,9,0,0,0,0,3.18,1383.07377,1008.056009,7322,10083,-2761,8,10,3,2,1,0,2,0,2274,3
resistant,One who or that which resists.,0,0,0,0,1,0,0,0,0,5,4,0,0,0,11080383,46,0.901960784,166,4.3533,156,0.0173,42,1.3558,42,130,3.6915,124,0.0123,1.83,1109.018433,674.0715148,2721,2693,28,9,12,3,3,1,2,3,499,464,34
restorer,One who or that which restores.,0,0,0,0,1,0,0,0,0,1,1,1,0,0,202772,11,0.215686275,9,0.236,9,0.001,5,0.1614,5,4,0.1136,4,0.0004,2.83,1514.270386,793.6794442,16460,21487,-5027,8,11,3,2,1,0,2,0,2274,4
retainer,One who or that which retains.,0,0,0,0,1,0,0,0,0,3,2,3,2,0,819543,108,2.117647059,17,0.4458,17,0.0019,43,1.3881,43,14,0.3975,14,0.0014,4,1309.606061,861.5194088,15540,6959,8581,8,11,3,3,1,2,2,499,2274,18
revert,One who or that which reverts.,0,0,0,0,1,0,0,0,0,2,1,2,1,0,1600125,35,0.68627451,91,2.3865,91,0.0101,33,1.0653,33,65,1.8457,64,0.0063,2,1236.726087,846.9583589,17157,14069,3088,6,9,2,2,0,2,0,499,0,26
revolver,One who or that which revolves; specifically a firearm ( commonly a pistol) with several chambers or barrels so arranged as to revolve on an axis and be discharged in succession by the same lock; a repeater.,0,0,0,0,1,0,0,0,0,2,2,2,1,0,1373255,144,2.823529412,68,1.7833,62,0.0069,43,1.3881,43,85,2.4137,82,0.0081,4.69,1093.608,703.8450153,5597,9894,-4297,8,10,3,3,1,2,2,499,2274,18
rider,One who or that which rides.,0,0,0,0,1,0,0,0,0,4,1,4,2,0,8987802,288,5.647058824,249,6.53,226,0.0251,160,5.1649,159,361,10.2509,338,0.0335,4.07,989.4267241,448.6586876,4920,17169,-12249,5,9,2,2,1,0,2,0,2274,8
ringer,One who or that which rings; especially one who rings chimes on bells.,0,0,0,0,1,0,0,0,0,4,2,4,0,0,2450825,76,1.490196078,55,1.4424,51,0.0057,147,4.7453,140,34,0.9655,33,0.0033,3.46,1169.978723,694.457671,20450,8608,11842,6,7,2,2,1,0,2,0,2274,11
roller,One who or that which rolls; especially a cylinder sometimes grooved of wood stone metal etc. used in husbandry and the arts.,0,0,0,0,1,0,0,0,0,7,3,7,3,0,7835563,289,5.666666667,416,10.9095,376,0.0418,395,12.7509,384,271,7.6953,260,0.0257,4.66,1124.298851,670.6216883,6627,4960,1667,6,9,2,2,1,0,2,0,2274,10
rustler,One who or that which rustles.,0,0,0,0,1,0,0,0,0,1,1,1,0,0,99972,21,0.411764706,0,0,0,0,1,0.0323,1,0,0,0,0,3.88,1415.087248,934.1787543,39790,24222,15568,7,8,2,2,1,0,2,0,2274,2
scrubber,One who or that which scrubs; esp. a brush used in scrubbing.,0,0,0,0,1,0,0,0,0,3,1,3,0,0,414937,13,0.254901961,8,0.2098,7,0.0008,4,0.1291,4,9,0.2556,9,0.0009,4.52,1386.549763,912.9623688,20770,16967,3803,8,9,2,2,1,0,2,0,2274,5
searcher,One who or that which searhes or examines; a seeker; an inquirer; an examiner; a trier.,0,0,0,0,1,0,0,0,0,3,2,3,1,0,757746,17,0.333333333,13,0.3409,13,0.0014,10,0.3228,9,3,0.0852,3,0.0003,3.93,1330.105485,963.3348511,5172,14927,-9755,8,10,2,2,1,0,2,0,2274,7
seducer,One who or that which seduces; specifically one who prevails over the chastity of a woman by enticements and persuasions.,0,0,0,0,1,0,0,0,0,2,1,2,2,0,69321,20,0.392156863,10,0.2622,10,0.0011,8,0.2582,8,5,0.142,5,0.0005,2.36,1308.061303,1043.81268,12732,11356,1376,7,11,3,3,1,2,2,15,2274,67
separator,One who or that which separates.,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1955991,3,0.058823529,2,0.0524,2,0.0002,1,0.0323,1,4,0.1136,4,0.0004,4.19,1189.446721,752.4282455,6372,19541,-13169,9,14,4,3,2,0,5,0,1226,13
typesetter,One who or that which sets type; a compositor; a machine for setting type.,0,0,0,0,1,0,0,0,0,1,1,1,0,0,75904,1,0.019607843,6,0.1573,4,0.0004,3,0.0968,3,2,0.0568,2,0.0002,3.82,1444.315789,831.7742579,33375,29259,4116,10,12,3,3,1,0,2,0,2274,60
sifter,One who or that which sifts.,0,0,0,0,1,0,0,0,0,1,0,1,0,0,93323,5,0.098039216,12,0.3147,11,0.0012,1,0.0323,1,1,0.0284,1,0.0001,4.64,1582.945055,845.0683255,48040,30715,17325,6,8,2,2,1,0,2,0,2274,2
sinker,One who or that which sinks.,0,0,0,0,1,0,0,0,0,3,1,3,1,0,204304,28,0.549019608,21,0.5507,21,0.0023,9,0.2905,9,71,2.0161,68,0.0067,3.85,1378.337931,796.8396449,34572,22137,12435,6,8,2,2,1,0,2,0,2274,7
skipper,One who or that which skips.,0,0,0,0,1,0,0,0,0,4,2,3,1,0,1482870,320,6.274509804,34,0.8916,31,0.0034,28,0.9039,27,117,3.3223,104,0.0103,4.39,1161.411523,777.4966739,8523,10783,-2260,7,8,2,1,0,0,0,0,0,1
slipper,One who or that which slips.,0,0,0,0,1,0,0,0,0,2,2,2,2,0,946965,113,2.215686275,58,1.521,51,0.0057,25,0.807,25,27,0.7667,24,0.0024,4.86,1192.64135,725.7094323,10264,13160,-2896,7,8,2,2,1,0,2,0,2274,17
smasher,One who or that which smashes or breaks things to pieces.,0,0,0,0,1,0,0,0,0,3,2,3,1,0,104860,5,0.098039216,3,0.0787,2,0.0002,5,0.1614,5,2,0.0568,2,0.0002,3.62,1210.026432,721.5549576,14767,16489,-1722,7,8,2,2,1,0,2,0,2274,2
smoother,One who or that which smooths.,0,0,0,0,1,0,0,0,0,1,1,1,0,4,1201781,49,0.960784314,134,3.5141,133,0.0148,43,1.3881,43,83,2.3569,83,0.0082,3,1218.651639,798.0302793,7623,16496,-8873,8,9,2,2,1,0,2,0,2274,7
snapper,One who or that which snaps.,0,0,0,0,1,0,0,0,0,6,4,6,2,0,905301,33,0.647058824,46,1.2063,41,0.0046,38,1.2267,37,103,2.9248,97,0.0096,4.52,1221.837079,851.6391847,28632,13575,15057,7,8,2,2,1,0,2,0,2274,13
soaker,One who or that which soaks.,0,0,0,0,1,0,0,0,0,2,2,2,0,0,130568,1,0.019607843,15,0.3934,12,0.0013,11,0.3551,11,9,0.2556,9,0.0009,3.79,1261.408377,801.0093046,28014,18807,9207,6,9,2,2,1,0,2,0,2274,2
softener,One who or that which softens.,0,0,0,0,1,0,0,0,0,1,0,1,1,0,371029,23,0.450980392,21,0.5507,20,0.0022,11,0.3551,11,7,0.1988,7,0.0007,3.38,1236.073394,699.7727506,13848,15231,-1383,8,9,3,3,2,0,4,0,2478,16
solver,One who or that which solves.,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1590469,14,0.274509804,11,0.2885,11,0.0012,13,0.4197,13,13,0.3691,13,0.0013,3,1325.165179,945.0687234,19108,22308,-3200,6,8,2,2,1,0,2,0,2274,15
sorter,One who or that which sorts.,0,0,0,0,1,0,0,0,0,2,0,2,1,0,557591,6,0.117647059,12,0.3147,8,0.0009,5,0.1614,5,10,0.284,10,0.001,3.97,1466.717791,933.5443446,26283,22872,3411,6,8,2,2,1,0,2,0,2274,4
spinner,One who or that which spins one skilled in spinning; a spinning machine.,0,0,0,0,1,0,0,0,0,3,1,3,0,0,1380109,30,0.588235294,46,1.2063,39,0.0043,11,0.3551,11,32,0.9087,32,0.0032,3.83,1154.158798,610.1342812,13404,4792,8612,7,8,2,2,1,0,2,0,2274,6
spreader,One who or that which spreads expands or propogates.,0,0,0,0,1,0,0,0,0,2,1,2,0,0,616246,33,0.647058824,9,0.236,7,0.0008,1,0.0323,1,4,0.1136,4,0.0004,3.72,1540.315508,1022.836932,19132,21694,-2562,8,9,2,2,1,0,2,0,2274,7
squealer,One who or that which squeals.,0,0,0,0,1,0,0,0,0,2,2,2,2,0,38325,31,0.607843137,0,0,0,0,1,0.0323,1,1,0.0284,1,0.0001,3.52,1400.84127,923.5123338,39150,15319,23831,8,10,2,2,1,0,2,0,2274,2
squeezer,One who or that which squeezes.,0,0,0,0,1,0,0,0,0,1,0,1,1,0,62732,7,0.137254902,3,0.0787,2,0.0002,2,0.0646,2,3,0.0852,3,0.0003,4.21,1200.344538,781.2862967,8378,25827,-17449,8,10,2,2,1,0,2,0,2274,2
starter,One who or that which starts.,0,0,0,0,1,0,0,0,0,7,5,7,5,0,9730619,139,2.725490196,363,9.5196,312,0.0347,301,9.7165,295,1770,50.2608,1701,0.1684,3.38,964.1205674,455.3658804,450,5917,-5467,7,9,2,2,1,0,2,0,2274,5
sticker,One who or that which sticks.,0,0,0,0,1,0,0,0,0,4,4,4,3,0,6632250,141,2.764705882,353,9.2574,313,0.0348,374,12.073,366,173,4.9125,167,0.0165,4.67,1026.357414,498.3795053,4732,11412,-6680,7,8,2,2,1,0,2,0,2274,23
stinger,One who or that which stings.,0,0,0,0,1,0,0,0,0,5,2,5,1,0,679953,37,0.725490196,22,0.5769,21,0.0023,12,0.3874,12,20,0.5679,20,0.002,4.3,1342.42268,1031.581344,20561,12231,8330,7,9,2,2,1,0,2,0,2274,5
stinker,One who or that which stinks.,0,0,0,0,1,0,0,0,0,3,2,3,0,0,102680,103,2.019607843,18,0.472,17,0.0019,16,0.5165,16,11,0.3124,11,0.0011,2.81,1295.994845,814.7257748,23930,11186,12744,7,9,2,2,1,0,2,0,2274,4
stretcher,One who or that which stretches.,0,0,0,0,1,0,0,0,0,4,1,4,1,0,549362,113,2.215686275,40,1.049,36,0.004,27,0.8716,27,47,1.3346,47,0.0047,4.56,1410.907895,892.4326381,15751,14826,925,9,11,2,2,1,0,2,0,2274,8
striker,One who or that which strikes; specifically a blacksmith's helper who wields the sledge.,0,0,0,0,1,0,0,0,0,5,1,5,2,0,1286700,92,1.803921569,82,2.1504,74,0.0082,28,0.9039,26,137,3.8902,135,0.0134,3.73,1160.103734,686.2623964,7980,5810,2170,7,11,2,2,1,0,2,0,2274,7
stripper,One who or that which strips; specifically a machine for stripping cards.,0,0,0,0,1,0,0,0,0,4,3,4,0,0,1709042,267,5.235294118,93,2.4389,82,0.0091,237,7.6505,232,61,1.7322,58,0.0057,4.78,1081.983673,684.488465,7297,1007,6290,8,9,2,2,1,0,2,0,2274,8
sucker,One who or that which sucks; esp. one of the organs by which certain animals as the octopus and remora adhere to other bodies.,0,0,0,0,1,0,0,0,0,7,2,7,2,0,1501371,833,16.33333333,330,8.6542,324,0.036,278,8.9741,275,92,2.6124,87,0.0086,3.79,1035.065574,573.8143078,7316,2180,5136,6,7,2,2,1,0,2,0,2274,5
suspender,One who or that which suspends; esp. one of a pair of straps or braces worn over the shoulders for holding up the trousers.,0,0,0,0,1,0,0,0,0,1,1,1,0,0,263546,2,0.039215686,5,0.1311,4,0.0004,2,0.0646,2,2,0.0568,2,0.0002,4.54,1380.927126,957.225315,9304,17510,-8206,9,11,3,3,1,3,2,7,2274,34
sweeper,One who or that which sweeps or cleans by sweeping; a sweep.,0,0,0,0,1,0,0,0,0,3,1,3,0,0,1198591,32,0.62745098,25,0.6556,22,0.0024,15,0.4842,15,28,0.7951,28,0.0028,4.31,1173.241379,608.2551297,15268,6943,8325,7,9,2,2,1,0,2,0,2274,8
sweetener,One who or that which sweetens; one who palliates; that which moderates acrimony.,0,0,0,0,1,0,0,0,0,2,2,2,1,0,338517,14,0.274509804,91,2.3865,83,0.0092,12,0.3874,12,49,1.3914,47,0.0047,4.48,1272.550926,764.5037528,12801,13326,-525,9,11,3,3,2,0,4,0,2478,16
thresher,One who or that which thrashes grain; a thrashing machine.,0,0,0,0,1,0,0,0,0,2,2,2,0,0,129422,10,0.196078431,6,0.1573,6,0.0007,0,0,0,3,0.0852,3,0.0003,4,1675.026667,1096.780879,51072,37773,13299,8,8,2,2,1,0,2,0,2274,2
tickler,One who or that which tickles.,0,0,0,0,1,0,0,0,0,1,1,1,0,0,122609,8,0.156862745,4,0.1049,3,0.0003,3,0.0968,3,3,0.0852,3,0.0003,3.76,1361.9,810.4494656,29125,15164,13961,7,8,2,2,1,0,2,0,2274,6
ticker,One who or that which ticks or produces a ticking sound as a watch or clock a telegraphic sounder etc.,0,0,0,0,1,0,0,0,0,3,3,3,2,0,3505466,55,1.078431373,46,1.2063,39,0.0043,42,1.3558,41,48,1.363,47,0.0047,3.93,1342.068627,898.6227915,23766,14995,8771,6,7,2,2,1,0,2,0,2274,5
tormentor,One who or that which torments; one who inflicts penal anguish or tortures.,0,0,0,0,1,0,0,0,0,2,2,2,1,0,123976,3,0.058823529,7,0.1836,7,0.0008,2,0.0646,2,9,0.2556,9,0.0009,3.29,1240.439791,611.7181715,28977,16603,12374,9,12,3,2,1,0,2,0,289,3
tracer,One who or that which traces.,0,0,0,0,1,0,0,0,0,4,1,4,0,0,1284708,83,1.62745098,9,0.236,8,0.0009,3,0.0968,3,6,0.1704,6,0.0006,3.57,1159.071749,585.0800317,17796,16826,970,6,10,2,2,1,0,2,0,2274,5
tracker,One who or that which tracks or pursues as a man or dog that follows game.,0,0,0,0,1,0,0,0,0,1,0,1,0,0,11054208,75,1.470588235,70,1.8357,65,0.0072,100,3.2281,96,69,1.9593,65,0.0064,3.89,1157.207031,791.9723604,7325,845,6480,7,8,2,2,1,0,2,0,2274,10
transmitter,One who or that which transmits; specifically that portion of a telegraphic or telephonic instrument by means of which a message is sent; -- opposed to receiver.,0,0,0,0,1,0,0,0,0,3,3,3,3,0,4739143,204,4,32,0.8392,31,0.0034,16,0.5165,15,19,0.5395,16,0.0016,4.37,1120.196,582.9774407,9776,13743,-3967,11,12,3,2,1,0,2,0,2274,4
wader,One who or that which wades.,0,0,0,0,1,0,0,0,0,1,1,1,1,0,176850,1,0.019607843,3,0.0787,3,0.0003,0,0,0,1,0.0284,1,0.0001,3.74,1641.948454,875.7443545,46183,37673,8510,5,9,2,2,1,0,2,0,2274,2
warbler,One who or that which warbles; a singer; a songster; -- applied chiefly to birds.,0,0,0,0,1,0,0,0,0,2,0,2,1,0,1216351,4,0.078431373,42,1.1014,31,0.0034,11,0.3551,10,14,0.3975,10,0.001,4.15,1509.54902,877.5411173,55374,30318,25056,7,9,2,2,1,0,2,0,2274,2
warmer,One who or that which warms.,0,0,0,0,1,0,0,0,0,1,1,1,1,3,2759111,182,3.568627451,422,11.0669,403,0.0448,305,9.8456,302,248,7.0422,242,0.024,3.29,1153.765625,848.6858305,6127,684,5443,6,8,2,2,1,0,2,0,2274,14
dishwasher,One who or that which washes dishes.,0,0,0,0,1,0,0,0,0,2,1,2,0,0,3525376,103,2.019607843,172,4.5107,149,0.0166,84,2.7116,80,88,2.4988,83,0.0082,4.86,1145.467153,698.9668414,4223,7523,-3300,10,10,3,3,1,0,2,0,2274,33
washer,One who or that which washes.,0,0,0,0,1,0,0,0,0,3,1,3,2,0,5545568,99,1.941176471,172,4.5107,146,0.0162,102,3.2926,99,60,1.7038,56,0.0055,4.7,1185.245968,837.0295415,5979,2420,3559,6,7,2,2,1,0,2,0,2274,24
whisker,One who or that which whisks or moves with a quick sweeping motion.,0,0,0,0,1,0,0,0,0,3,2,2,0,0,247102,13,0.254901961,16,0.4196,15,0.0017,10,0.3228,10,7,0.1988,7,0.0007,4.7,1228.176829,671.7333036,28053,11956,16097,7,8,2,1,0,0,0,0,0,2
wiper,One who or that which wipes.,0,0,0,0,1,0,0,0,0,3,2,3,0,0,1242341,29,0.568627451,15,0.3934,14,0.0016,23,0.7425,21,17,0.4827,15,0.0015,4.56,1470.321608,1017.206318,16338,8674,7664,5,9,2,2,1,0,2,0,2274,2
wrapper,One who or that which wraps.,0,0,0,0,1,0,0,0,0,3,3,3,2,0,2716461,85,1.666666667,116,3.0421,94,0.0105,42,1.3558,40,33,0.9371,31,0.0031,4.39,1167.471074,727.5932197,10890,1315,9575,7,7,2,2,1,0,2,0,2274,4
absentee,One who absents himself from his country office post or duty; especially a landholder who lives in another country or district than that where his estate is situated.,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1238718,18,0.352941176,22,0.5769,22,0.0024,32,1.033,31,160,4.5433,143,0.0142,3.29,1585.980392,1015.08977,24324,12474,11850,8,12,3,2,1,0,2,0,48,5
